B|2772|927|927|255|1.00
B|2770|927|927|255|1.00
B|2771|872|872|255|1.00
B|2777|1100|1100|255|1.00
B|2779|1100|1100|255|1.00
B|2773|927|927|255|1.00
B|2776|1100|1100|255|1.00
B|2769|1100|1100|255|1.00
B|2816|694|795|247|0.92
B|2736|1100|1100|255|1.00
B|2735|1100|1100|255|1.00
B|2737|764|735|192|0.45
B|2739|728|740|252|0.94
B|2761|927|927|255|1.00
B|2763|1100|1100|255|1.00
B|2764|866|866|255|1.00
B|2762|1100|1100|255|1.00
B|2765|1100|1100|255|1.00
B|2766|927|927|255|1.00
B|2767|812|812|255|1.00
B|2844|248|281|253|0.97
B|2744|1100|1100|255|1.00
B|2748|927|927|255|1.00
B|2745|927|927|255|1.00
B|2746|1100|1100|255|1.00
B|2807|927|927|255|1.00
B|2808|927|927|255|1.00
B|2805|927|927|255|1.00
B|2812|580|580|255|1.00
B|2724|1100|1100|255|1.00
B|2723|1100|1100|255|1.00
B|2725|683|683|255|1.00
B|2726|1100|1100|255|1.00
B|2847|1100|1100|255|1.00
B|2848|1100|1100|255|1.00
B|2849|1100|1100|255|1.00
B|2803|1100|1100|255|1.00
B|2817|522|863|248|0.84
B|2717|1100|1100|255|1.00
B|2707|283|253|254|1.00
B|2709|927|927|255|1.00
B|2710|927|927|255|1.00
B|2712|927|927|255|1.00
B|2713|1100|1100|255|1.00
B|2711|1044|1044|255|1.00
B|2834|887|887|255|1.00
B|2824|927|927|255|1.00
B|2827|927|927|255|1.00
B|2826|927|927|255|1.00
B|2822|672|672|255|1.00
B|2823|417|635|252|0.94
B|2840|1100|1100|255|1.00
B|2843|1100|1100|255|1.00
B|2842|1100|1100|255|1.00
B|2841|1100|1100|255|1.00
B|2836|1100|1100|255|1.00
B|2837|143|188|255|1.00
B|2825|927|927|255|1.00
B|2832|927|927|255|1.00
B|2833|696|696|255|1.00
B|2821|101|69|40|0.00
B|2815|927|927|255|1.00
B|2792|927|927|255|1.00
B|2828|840|840|255|1.00
B|2829|840|840|255|1.00
B|2780|927|927|255|1.00
B|2716|812|812|255|1.00
B|2796|927|927|255|1.00
B|2799|927|927|255|1.00
B|2794|927|927|255|1.00
B|2795|927|927|255|1.00
B|2743|1100|1100|255|1.00
B|2741|927|927|255|1.00
B|2740|927|927|255|1.00
B|2742|927|927|255|1.00
B|2838|1100|1100|255|1.00
B|2839|927|927|255|1.00
B|2851|1100|1100|255|1.00
B|2850|1100|1100|255|1.00
B|2752|1100|1100|255|1.00
B|2846|1100|1100|255|1.00
B|2845|927|927|255|1.00
B|2715|1100|1100|255|1.00
B|2806|1100|1100|255|1.00
B|2756|927|927|255|1.00
B|2755|696|696|255|1.00
B|2760|812|812|255|1.00
B|2757|812|812|255|1.00
B|2759|812|812|255|1.00
B|2758|812|812|255|1.00
B|2754|812|812|255|1.00
B|2753|812|812|255|1.00
B|2721|1100|1100|255|1.00
B|2720|1100|1100|255|1.00
B|2714|927|927|255|1.00
B|2734|788|788|255|1.00
B|2733|1100|1100|255|1.00
B|2334|927|927|255|1.00
B|1691|1000|1000|255|1.00
B|2867|1100|1100|255|1.00
B|2853|1100|1100|255|1.00
B|2857|1100|1100|255|1.00
B|2852|1100|1100|255|1.00
B|2859|1100|1100|255|1.00
B|2862|1100|1100|255|1.00
B|2854|1100|1100|255|1.00
B|2861|1100|1100|255|1.00
B|2858|1100|1100|255|1.00
B|2864|1100|1100|255|1.00
B|2860|1100|1100|255|1.00
B|2863|1100|1100|255|1.00
B|2887|1100|1100|255|1.00
B|2889|1100|1100|255|1.00
B|2896|1100|1100|255|1.00
B|2898|1100|1100|255|1.00
B|2897|1100|1100|255|1.00
B|2895|1100|1100|255|1.00
B|2894|1100|1100|255|1.00
B|2888|1100|1100|255|1.00
B|2891|1100|1100|255|1.00
B|2890|1100|1100|255|1.00
B|2892|1100|1100|255|1.00
B|2893|1100|1100|255|1.00
B|1857|1100|1100|255|1.00
B|1699|1498|1498|240|0.88
B|2885|1100|1100|255|1.00
B|2886|1100|1100|255|1.00
B|1864|1000|1000|224|0.91
B|1869|1100|1100|254|1.00
B|1860|1080|1080|173|0.03
B|1862|1100|1100|254|1.00
B|1868|1100|1100|164|0.14
B|1870|1024|1024|119|0.00
B|1866|1100|1100|245|1.00
B|2404|1100|1100|255|1.00
B|2407|1100|1100|255|1.00
B|2405|1100|1100|255|1.00
B|2406|1100|1100|255|1.00
B|2399|1100|1100|255|1.00
B|2397|1100|1100|255|1.00
B|2398|1100|1100|255|1.00
B|2401|1100|1100|255|1.00
B|2400|1100|1100|255|1.00
B|2403|1100|1100|255|1.00
B|2402|1100|1100|255|1.00
B|2391|1100|1100|255|1.00
B|2392|1100|1100|255|1.00
B|2393|1100|1100|255|1.00
B|2395|1100|1100|255|1.00
B|2396|1100|1100|255|1.00
B|2394|1100|1100|255|1.00
B|2419|927|927|255|1.00
B|2768|1100|1100|255|1.00
B|2708|927|927|255|1.00
B|2253|1100|1100|255|1.00
B|2289|1100|1100|255|1.00
B|2255|692|692|255|1.00
B|2264|888|888|255|1.00
B|2257|1100|1100|255|1.00
B|2134|927|927|255|1.00
B|2155|699|699|255|1.00
B|2164|866|866|255|1.00
B|2178|1100|1100|255|1.00
B|2159|1100|1100|255|1.00
B|2188|1100|1100|255|1.00
B|2932|742|742|255|1.00
B|2903|1100|1100|255|1.00
B|2914|1100|1100|255|1.00
B|3023|1100|1100|255|1.00
B|2964|1100|1100|255|1.00
B|2963|1100|1100|255|1.00
B|3015|1100|1100|255|1.00
B|2930|742|742|255|1.00
B|2931|742|742|255|1.00
B|2928|742|742|255|1.00
B|2929|742|742|255|1.00
B|3004|835|835|255|1.00
B|3005|835|835|255|1.00
B|3006|835|835|255|1.00
B|2956|1100|1100|255|1.00
B|2946|1100|1100|255|1.00
B|2945|1100|1100|255|1.00
B|2937|1100|1100|255|1.00
B|2933|1100|1100|255|1.00
B|2935|1100|1100|255|1.00
B|2947|1100|1100|255|1.00
B|3022|1100|1100|255|1.00
B|2900|1100|1100|255|1.00
B|2906|1100|1100|255|1.00
B|2902|1100|1100|255|1.00
B|2905|1100|1100|255|1.00
B|2901|1100|1100|255|1.00
B|2904|1100|1100|255|1.00
B|2974|1100|1100|255|1.00
B|2913|1100|1100|255|1.00
B|2980|1100|1100|255|1.00
B|2976|1100|1100|255|1.00
B|2983|1100|1100|255|1.00
B|2984|1100|1100|255|1.00
B|2995|1100|1100|255|1.00
B|2986|1100|1100|255|1.00
B|2996|1100|1100|255|1.00
B|2990|1100|1100|255|1.00
B|2924|1100|1100|255|1.00
B|2925|1100|1100|255|1.00
B|3010|1100|1100|255|1.00
B|3009|1100|1100|255|1.00
B|3008|1100|1100|255|1.00
B|3012|1100|1100|255|1.00
B|3011|1100|1100|255|1.00
B|3014|1100|1100|255|1.00
B|3013|1100|1100|255|1.00
B|3016|1100|1100|255|1.00
B|3017|1100|1100|255|1.00
B|3018|1100|1100|255|1.00
B|3021|1100|1100|255|1.00
B|3019|1100|1100|255|1.00
B|3020|1100|1100|255|1.00
B|2997|1100|1100|255|1.00
B|2999|1100|1100|255|1.00
B|2972|1100|1100|255|1.00
B|2973|1100|1100|255|1.00
B|3000|835|835|255|1.00
B|3002|835|835|255|1.00
B|3001|835|835|255|1.00
B|3003|1100|1100|255|1.00
B|3007|1100|1100|255|1.00
B|2955|1100|1100|255|1.00
B|2957|1100|1100|255|1.00
B|2934|1100|1100|255|1.00
B|2936|1100|1100|255|1.00
B|2938|1100|1100|255|1.00
B|2943|1100|1100|255|1.00
B|2939|1100|1100|255|1.00
B|2940|1100|1100|255|1.00
B|2942|1100|1100|255|1.00
B|2941|1100|1100|255|1.00
B|2944|1100|1100|255|1.00
B|2951|1100|1100|255|1.00
B|2948|1100|1100|255|1.00
B|2949|1100|1100|255|1.00
B|2950|1100|1100|255|1.00
B|2954|1100|1100|255|1.00
B|2953|1100|1100|255|1.00
B|2952|1100|1100|255|1.00
B|2958|1100|1100|255|1.00
B|2959|1100|1100|255|1.00
B|2960|1100|1100|255|1.00
B|2962|1100|1100|255|1.00
B|2961|1100|1100|255|1.00
B|2908|1100|1100|255|1.00
B|2899|1100|1100|255|1.00
B|2907|1100|1100|255|1.00
B|2909|1100|1100|255|1.00
B|2971|1100|1100|255|1.00
B|2968|1100|1100|255|1.00
B|2969|1100|1100|255|1.00
B|2970|1100|1100|255|1.00
B|2975|1100|1100|255|1.00
B|2998|1100|1100|255|1.00
B|2911|1100|1100|255|1.00
B|2919|1100|1100|255|1.00
B|2912|812|812|255|1.00
B|2979|1100|1100|255|1.00
B|2981|1100|1100|255|1.00
B|2977|1100|1100|255|1.00
B|2978|1100|1100|255|1.00
B|2982|1100|1100|255|1.00
B|2993|1100|1100|255|1.00
B|2994|1100|1100|255|1.00
B|2985|1100|1100|255|1.00
B|2988|1100|1100|255|1.00
B|2987|1100|1100|255|1.00
B|2991|1100|1100|255|1.00
B|2989|1100|1100|255|1.00
B|2992|1100|1100|255|1.00
B|2927|1100|1100|255|1.00
B|2926|1100|1100|255|1.00
B|2920|1100|1100|255|1.00
B|2921|1100|1100|255|1.00
B|2923|1100|1100|255|1.00
B|2922|1100|1100|255|1.00
B|2199|1100|1100|255|1.00
B|2191|1100|1100|255|1.00
B|1002|1100|1100|255|1.00
B|2230|1100|1100|255|1.00
B|2223|696|696|255|1.00
B|2224|1100|1100|255|1.00
B|2187|696|696|255|1.00
B|2169|1044|1044|255|1.00
B|2168|1100|1100|255|1.00
B|2227|696|696|255|1.00
B|2190|696|696|255|1.00
B|2201|1100|1100|255|1.00
B|2189|705|705|255|1.00
B|2298|927|927|255|1.00
B|2286|927|927|255|1.00
B|2194|1100|1100|255|1.00
B|2184|696|696|255|1.00
B|2185|927|927|255|1.00
B|2186|696|696|255|1.00
B|2173|1100|1100|255|1.00
B|2175|1100|1100|255|1.00
B|2174|1100|1100|255|1.00
B|2205|696|696|255|1.00
B|2200|1100|1100|255|1.00
B|2259|1100|1100|255|1.00
B|2254|1100|1100|255|1.00
B|2258|1100|1100|255|1.00
B|2263|1100|1100|255|1.00
B|2262|927|927|255|1.00
B|2261|531|255|255|1.00
B|2213|1100|1100|255|1.00
B|2215|1100|1100|255|1.00
B|2214|1100|1100|255|1.00
B|2283|1100|1100|255|1.00
B|2284|812|812|255|1.00
B|2239|1100|1100|255|1.00
B|2240|1100|1100|255|1.00
B|2241|1100|1100|255|1.00
B|2242|1100|1100|255|1.00
B|2231|1044|1044|255|1.00
B|2131|927|927|255|1.00
B|2130|765|765|255|1.00
B|2135|696|696|255|1.00
B|2222|696|696|255|1.00
B|2234|1100|1100|255|1.00
B|2183|696|696|255|1.00
B|1007|927|927|255|1.00
B|2216|812|812|255|1.00
B|2195|696|696|255|1.00
B|1045|1100|1100|255|1.00
B|1091|1100|1100|255|1.00
B|1054|1100|1100|255|1.00
B|2165|869|869|255|1.00
B|2160|927|927|255|1.00
B|2251|927|927|255|1.00
B|2249|1100|1100|255|1.00
B|2256|835|835|255|1.00
B|2143|1100|1100|255|1.00
B|2192|1100|1100|255|1.00
B|2193|696|696|255|1.00
B|2132|1100|1100|255|1.00
B|2144|1100|1100|255|1.00
B|2209|696|696|255|1.00
B|2293|1100|1100|255|1.00
B|2268|696|696|255|1.00
B|2203|1100|1100|255|1.00
B|2236|699|661|0|0.00
B|2228|1100|1100|255|1.00
B|2281|1100|1100|255|1.00
B|2229|1100|1100|255|1.00
B|2204|1100|1100|255|1.00
B|2835|1100|1100|255|1.00
B|2910|1100|1100|255|1.00
B|2915|1100|1100|255|1.00
B|2917|1100|1100|255|1.00
B|2916|1100|1100|255|1.00
B|2918|1100|1100|255|1.00
B|1630|768|1024|242|0.81
B|1867|1100|1100|255|1.00
B|1874|972|972|255|1.00
B|2866|1100|1100|255|1.00
B|1782|580|580|255|1.00
B|1781|927|927|255|1.00
B|1780|1100|1100|255|1.00
B|2882|1100|1100|255|1.00
B|2818|696|696|255|1.00
B|2814|927|927|255|1.00
B|2811|1100|1100|255|1.00
B|3060|1100|1100|255|1.00
B|3062|1100|1100|255|1.00
B|3061|1100|1100|255|1.00
B|3063|1100|1100|255|1.00
B|3058|1100|1100|255|1.00
B|3059|1100|1100|255|1.00
B|3055|1100|1100|255|1.00
B|3056|1100|1100|255|1.00
B|3057|1100|1100|255|1.00
B|3047|1100|1100|255|1.00
B|3045|1100|1100|255|1.00
B|3043|1100|1100|255|1.00
B|3041|1100|1100|255|1.00
B|3050|1100|1100|255|1.00
B|3051|1100|1100|255|1.00
B|3052|1100|1100|255|1.00
B|3053|1100|1100|255|1.00
B|3048|1100|1100|255|1.00
B|3049|1100|1100|255|1.00
B|3035|1100|1100|255|1.00
B|3033|1100|1100|255|1.00
B|3206|1100|1100|255|1.00
B|3202|1100|1100|255|1.00
B|3204|1100|1100|255|1.00
B|3205|1100|1100|255|1.00
B|3203|1100|1100|255|1.00
B|3039|1100|1100|255|1.00
B|3036|1100|1100|255|1.00
B|3038|1100|1100|255|1.00
B|3037|1100|1100|255|1.00
B|3031|1100|1100|255|1.00
B|3054|1100|1100|255|1.00
B|3024|1100|1100|255|1.00
B|3026|1100|1100|255|1.00
B|3027|1100|1100|255|1.00
B|3025|1100|1100|255|1.00
B|3029|1100|1100|255|1.00
B|3191|1100|1100|255|1.00
B|3198|1100|1100|255|1.00
B|3194|1100|1100|255|1.00
B|3200|1100|1100|255|1.00
B|3190|1100|1100|255|1.00
B|3196|1100|1100|255|1.00
B|3197|1100|1100|255|1.00
B|3201|1100|1100|255|1.00
B|3195|1100|1100|255|1.00
B|3199|1100|1100|255|1.00
B|3068|1100|1100|255|1.00
B|3066|1100|1100|255|1.00
B|3067|1100|1100|255|1.00
B|3064|1100|1100|255|1.00
B|3065|1100|1100|255|1.00
B|3192|1100|1100|255|1.00
B|3193|1100|1100|255|1.00
B|3046|1100|1100|255|1.00
B|3080|1100|1100|255|1.00
B|3044|1100|1100|255|1.00
B|3077|1100|1100|255|1.00
B|3078|1100|1100|255|1.00
B|3032|1100|1100|255|1.00
B|3034|1100|1100|255|1.00
B|3079|1100|1100|255|1.00
B|3040|1100|1100|255|1.00
B|3042|1100|1100|255|1.00
B|3028|1100|1100|255|1.00
B|3030|1100|1100|255|1.00
B|2791|927|927|255|1.00
B|2790|927|927|255|1.00
B|1682|800|800|255|1.00
B|1674|800|800|255|1.00
B|2015|1100|1100|255|1.00
B|1880|1100|1100|211|0.60
B|2016|1100|1100|174|0.60
B|1883|1100|1100|255|1.00
B|1889|1100|1100|255|1.00
B|1907|1100|1100|255|1.00
B|1891|1000|1000|254|1.00
B|1918|1100|1100|255|1.00
B|1961|1500|1500|249|0.93
B|1995|1028|1028|249|0.96
B|2007|1100|1100|255|1.00
B|1881|1100|1100|255|1.00
B|1878|1100|1100|255|1.00
B|2013|1000|1000|251|0.96
B|2018|1335|1500|222|0.73
B|1992|1100|1100|253|0.98
B|1994|1100|1100|252|0.97
B|2000|1100|1100|255|1.00
B|1989|1028|1028|243|0.92
B|1975|1080|1080|252|0.98
B|1978|1019|1100|248|0.94
B|1982|1100|1087|0|0.00
B|1983|999|999|247|0.94
B|1981|1100|1100|255|1.00
B|1980|1024|1024|255|1.00
B|1979|1100|1100|255|1.00
B|1988|1100|1100|245|0.93
B|1986|1100|1100|255|1.00
B|1985|800|800|239|0.77
B|1987|1100|1100|255|1.00
B|1984|629|672|239|0.85
B|1991|1100|1100|255|1.00
B|1990|1100|1100|254|0.98
B|2003|1100|1100|244|0.92
B|2005|1100|1100|188|0.60
B|2001|1100|1100|244|0.92
B|2004|1100|1100|242|0.89
B|2006|1100|1100|249|0.89
B|2002|1100|1100|180|0.60
B|1997|1100|1100|245|0.93
B|1998|1100|1100|255|1.00
B|1999|1100|1100|255|1.00
B|1877|1000|1000|255|1.00
B|1884|1024|1024|255|1.00
B|1900|1100|1100|226|0.81
B|1901|1080|1080|255|1.00
B|1905|1000|1000|255|1.00
B|1885|1000|1000|255|1.00
B|1906|1080|1080|255|1.00
B|1886|1100|1100|255|1.00
B|1894|1100|1100|255|1.00
B|1895|1100|1100|255|1.00
B|1896|1100|1100|255|1.00
B|1882|1100|1100|255|1.00
B|1898|1100|1100|255|1.00
B|1904|1100|1100|255|1.00
B|2025|1100|1100|255|1.00
B|1899|1000|1000|254|1.00
B|1903|1000|1000|255|1.00
B|1913|1100|1100|255|1.00
B|1910|1300|1300|252|0.97
B|1911|1100|1100|255|1.00
B|1890|1100|1100|255|1.00
B|1914|1100|1100|254|1.00
B|1902|1100|1100|255|1.00
B|1908|1100|1100|255|1.00
B|1893|1100|1100|255|1.00
B|1879|1080|1080|158|0.00
B|1897|1100|1100|255|1.00
B|1924|1000|1000|251|0.97
B|1950|800|800|255|1.00
B|1941|1096|1096|255|1.00
B|1942|1100|1100|255|1.00
B|1943|1100|1100|255|1.00
B|1944|1100|1100|255|1.00
B|1951|1100|1100|143|0.29
B|1935|1000|1000|255|1.00
B|1920|1100|1100|255|1.00
B|1922|1028|1028|255|1.00
B|1921|1100|1100|255|1.00
B|1931|1100|1100|255|1.00
B|1929|1100|1100|255|1.00
B|1930|1100|1100|255|1.00
B|1925|1100|1100|255|1.00
B|1928|1100|1100|255|1.00
B|1952|1100|1100|255|1.00
B|1946|1100|1100|255|1.00
B|1947|1100|1100|255|1.00
B|1949|1100|1100|239|0.64
B|1938|1000|1000|246|0.62
B|1933|1100|1100|255|1.00
B|1934|1000|1000|255|1.00
B|1971|1024|1024|255|1.00
B|1972|1100|1100|255|1.00
B|2024|1100|1100|255|1.00
B|1940|1100|1100|255|1.00
B|1937|1100|1100|255|1.00
B|1954|1100|1100|255|1.00
B|1919|1100|1100|197|0.27
B|1936|800|800|225|0.76
B|1923|1100|1100|255|1.00
B|2008|1000|1000|255|1.00
B|2010|1100|1100|255|1.00
B|2009|600|600|255|1.00
B|2021|1080|1080|255|1.00
B|2023|1100|1100|255|1.00
B|1963|800|800|255|1.00
B|1962|1100|1100|255|1.00
B|1964|1100|1100|255|1.00
B|1966|1080|1080|255|1.00
B|1970|1100|1100|255|1.00
B|1960|1100|1100|255|1.00
B|1965|1100|1100|255|1.00
B|1958|1100|1100|243|0.91
B|1959|1100|1100|255|1.00
B|2022|1100|1100|255|1.00
B|2146|1100|1100|255|1.00
B|1725|1100|1100|255|1.00
B|1724|1100|1100|255|1.00
B|1996|1100|1100|255|1.00
B|2014|1100|1100|255|1.00
B|2017|1100|1100|248|0.92
B|1993|800|800|250|0.97
B|1973|1100|1100|255|1.00
B|1974|1100|1100|255|1.00
B|1976|1100|1100|255|1.00
B|1977|700|700|255|1.00
B|1887|720|720|119|0.00
B|1888|1080|1080|255|1.00
B|1909|1100|1100|255|1.00
B|1912|1100|1100|255|1.00
B|1932|1024|1024|255|1.00
B|1945|1500|1500|244|0.88
B|1948|1100|1100|254|0.98
B|1915|1100|1100|255|1.00
B|1916|1100|1100|255|1.00
B|1956|1100|1100|255|1.00
B|1955|1008|1008|255|1.00
B|1953|1000|1000|255|1.00
B|1957|1500|1500|234|0.84
B|1917|1100|1100|255|1.00
B|1927|1000|1000|237|0.61
B|1926|987|1012|255|1.00
B|1939|1100|1100|255|1.00
B|1892|1100|1100|255|1.00
B|1968|1100|1100|255|1.00
B|1969|1100|1100|255|1.00
B|1967|1100|1100|255|1.00
B|2012|1100|1100|255|1.00
B|2166|1100|1100|255|1.00
B|965|1100|1100|255|1.00
B|2167|1100|1100|255|1.00
B|981|1100|1100|255|1.00
B|2197|1100|1100|255|1.00
B|2129|658|747|245|0.91
B|2125|1100|1100|255|1.00
B|2126|524|400|255|1.00
B|2127|1100|1100|255|1.00
B|2128|1100|1100|255|1.00
B|960|1100|1100|255|1.00
B|1103|1100|1100|255|1.00
B|1873|1004|1004|158|0.04
B|3089|1100|1100|255|1.00
B|3090|1100|1100|255|1.00
B|3087|1100|1100|255|1.00
B|3088|1100|1100|255|1.00
B|3085|1100|1100|255|1.00
B|3086|1100|1100|255|1.00
B|3083|1100|1100|255|1.00
B|3084|1100|1100|255|1.00
B|3081|1100|1100|255|1.00
B|3082|1100|1100|255|1.00
B|3076|1100|1100|255|1.00
B|3075|1100|1100|255|1.00
B|3074|1100|1100|255|1.00
B|3073|1100|1100|255|1.00
B|3072|1100|1100|255|1.00
B|3071|1100|1100|255|1.00
B|3070|1100|1100|255|1.00
B|3069|1100|1100|255|1.00
B|3169|1100|1100|255|1.00
B|3170|1100|1100|255|1.00
B|3165|1100|1100|255|1.00
B|3164|1100|1100|255|1.00
B|3166|1100|1100|255|1.00
B|3167|1100|1100|255|1.00
B|3176|1100|1100|255|1.00
B|3175|1100|1100|255|1.00
B|3177|1100|1100|255|1.00
B|3184|1100|1100|255|1.00
B|3182|1100|1100|255|1.00
B|3094|1100|1100|255|1.00
B|3093|1100|1100|255|1.00
B|3168|1100|1100|255|1.00
B|3183|1100|1100|255|1.00
B|3186|1100|1100|255|1.00
B|3185|1100|1100|255|1.00
B|3187|1100|1100|255|1.00
B|3188|1100|1100|255|1.00
B|3172|1100|1100|255|1.00
B|3174|1100|1100|255|1.00
B|3171|1100|1100|255|1.00
B|3173|1100|1100|255|1.00
B|3092|1100|1100|255|1.00
B|3091|1100|1100|255|1.00
B|2549|1100|1100|255|1.00
B|2550|1100|1100|255|1.00
B|2582|1100|1100|255|1.00
B|2583|1100|1100|255|1.00
B|2581|1100|1100|255|1.00
B|2587|1100|1100|255|1.00
B|2538|927|927|255|1.00
B|2539|1100|1100|255|1.00
B|2532|927|927|255|1.00
B|2533|1100|1100|255|1.00
B|2534|1100|1100|255|1.00
B|2610|902|902|255|1.00
B|2603|1100|1100|255|1.00
B|2609|1100|1100|255|1.00
B|2592|1100|1100|255|1.00
B|2596|1100|1100|255|1.00
B|2604|1100|1100|255|1.00
B|2540|1100|1100|255|1.00
B|2536|927|927|255|1.00
B|2537|927|927|255|1.00
B|2605|1100|1100|255|1.00
B|2523|1100|1100|255|1.00
B|2611|1100|1100|255|1.00
B|2607|1100|1100|255|1.00
B|2573|1100|1100|255|1.00
B|2518|1100|1100|255|1.00
B|2565|1100|1100|255|1.00
B|2566|1100|1100|255|1.00
B|2567|1100|1100|255|1.00
B|2570|1100|1100|255|1.00
B|2517|541|616|253|0.96
B|2520|1100|1100|255|1.00
B|2569|1100|1100|255|1.00
B|2568|1100|1100|255|1.00
B|2564|1100|1100|255|1.00
B|2521|1100|1100|255|1.00
B|2522|1100|1100|255|1.00
B|2563|992|992|255|1.00
B|2562|1100|1100|255|1.00
B|2553|1100|1100|255|1.00
B|2554|1100|1100|255|1.00
B|2555|992|992|255|1.00
B|2556|927|927|255|1.00
B|2606|1100|1100|255|1.00
B|2584|1100|1100|255|1.00
B|2585|1100|1100|255|1.00
B|2586|1100|1100|255|1.00
B|2612|1100|1100|255|1.00
B|2613|1100|1100|255|1.00
B|2589|1100|1100|255|1.00
B|2590|1100|1100|255|1.00
B|2591|1100|1100|255|1.00
B|2593|1100|1100|255|1.00
B|2594|1100|1100|255|1.00
B|2595|1100|1100|255|1.00
B|2552|1100|1100|255|1.00
B|2551|1100|1100|255|1.00
B|2525|1100|1100|255|1.00
B|2526|1100|1100|255|1.00
B|2531|1100|1100|255|1.00
B|2535|1100|1100|255|1.00
